Fecha,Origen,Destino,Viajes
2020-03-01,Nunoa,Recoleta,657
2020-03-01,Nunoa,Renca,69
2020-03-01,Nunoa,San Bernardo,221
2020-03-01,Nunoa,San Joaquin,274
2020-03-01,Nunoa,San Miguel,751
2020-03-01,Nunoa,San Ramon,220
2020-03-01,Nunoa,Santiago,8259
2020-03-01,Nunoa,Vitacura,105
2020-03-01,Pedro Aguirre Cerda,Cerrillos,506
2020-03-01,Pedro Aguirre Cerda,Cerro Navia,44
2020-03-01,Pedro Aguirre Cerda,Conchali,58
2020-03-01,Pedro Aguirre Cerda,El Bosque,160
2020-03-01,Pedro Aguirre Cerda,Estacion Central,1173
2020-03-01,Pedro Aguirre Cerda,Huechuraba,7
2020-03-01,Pedro Aguirre Cerda,Independencia,72
2020-03-01,Pedro Aguirre Cerda,La Cisterna,347
2020-03-01,Pedro Aguirre Cerda,La Florida,450
2020-03-01,Pedro Aguirre Cerda,La Granja,26
2020-03-01,Pedro Aguirre Cerda,La Pintana,64
2020-03-01,Pedro Aguirre Cerda,La Reina,155
2020-03-01,Pedro Aguirre Cerda,Las Condes,524
2020-03-01,Pedro Aguirre Cerda,Lo Barnechea,20
2020-03-01,Pedro Aguirre Cerda,Lo Espejo,724
2020-03-01,Pedro Aguirre Cerda,Lo Prado,73
2020-03-01,Pedro Aguirre Cerda,Macul,122
2020-03-01,Pedro Aguirre Cerda,Maipu,301
2020-03-01,Pedro Aguirre Cerda,Nunoa,438
2020-03-01,Pedro Aguirre Cerda,Pedro Aguirre Cerda,1187
2020-03-01,Pedro Aguirre Cerda,Penalolen,108
2020-03-01,Pedro Aguirre Cerda,Providencia,903
2020-03-01,Pedro Aguirre Cerda,Pudahuel,105
2020-03-01,Pedro Aguirre Cerda,Puente Alto,188
2020-03-01,Pedro Aguirre Cerda,Quilicura,74
2020-03-01,Pedro Aguirre Cerda,Quinta Normal,88
2020-03-01,Pedro Aguirre Cerda,Recoleta,255
2020-03-01,Pedro Aguirre Cerda,Renca,35
2020-03-01,Pedro Aguirre Cerda,San Bernardo,542
2020-03-01,Pedro Aguirre Cerda,San Joaquin,130
2020-03-01,Pedro Aguirre Cerda,San Miguel,710
2020-03-01,Pedro Aguirre Cerda,San Ramon,66
2020-03-01,Pedro Aguirre Cerda,Santiago,2556
2020-03-01,Pedro Aguirre Cerda,Vitacura,36
2020-03-01,Penalolen,Cerrillos,110
2020-03-01,Penalolen,Cerro Navia,88
2020-03-01,Penalolen,Conchali,103
2020-03-01,Penalolen,El Bosque,53
2020-03-01,Penalolen,Estacion Central,902
2020-03-01,Penalolen,Huechuraba,112
2020-03-01,Penalolen,Independencia,210
2020-03-01,Penalolen,La Cisterna,395
2020-03-01,Penalolen,La Florida,2015
2020-03-01,Penalolen,La Granja,50
2020-03-01,Penalolen,La Pintana,59
2020-03-01,Penalolen,La Reina,2140
2020-03-01,Penalolen,Las Condes,1534
2020-03-01,Penalolen,Lo Barnechea,147
2020-03-01,Penalolen,Lo Espejo,49
2020-03-01,Penalolen,Lo Prado,289
2020-03-01,Penalolen,Macul,1317
2020-03-01,Penalolen,Maipu,175
2020-03-01,Penalolen,Nunoa,2712
2020-03-01,Penalolen,Pedro Aguirre Cerda,92
2020-03-01,Penalolen,Penalolen,5406
2020-03-01,Penalolen,Providencia,1965
2020-03-01,Penalolen,Pudahuel,138
2020-03-01,Penalolen,Puente Alto,1314
2020-03-01,Penalolen,Quilicura,160
2020-03-01,Penalolen,Quinta Normal,101
2020-03-01,Penalolen,Recoleta,262
2020-03-01,Penalolen,Renca,39
2020-03-01,Penalolen,San Bernardo,82
2020-03-01,Penalolen,San Joaquin,136
2020-03-01,Penalolen,San Miguel,241
2020-03-01,Penalolen,San Ramon,164
2020-03-01,Penalolen,Santiago,3216
2020-03-01,Penalolen,Vitacura,179
2020-03-01,Providencia,Cerrillos,493
2020-03-01,Providencia,Cerro Navia,510
2020-03-01,Providencia,Conchali,544
2020-03-01,Providencia,El Bosque,226
2020-03-01,Providencia,Estacion Central,3864
2020-03-01,Providencia,Huechuraba,214
2020-03-01,Providencia,Independencia,826
2020-03-01,Providencia,La Cisterna,1095
2020-03-01,Providencia,La Florida,3023
2020-03-01,Providencia,La Granja,97
2020-03-01,Providencia,La Pintana,145
2020-03-01,Providencia,La Reina,1643
2020-03-01,Providencia,Las Condes,4520
2020-03-01,Providencia,Lo Barnechea,260
2020-03-01,Providencia,Lo Espejo,182
2020-03-01,Providencia,Lo Prado,2359
2020-03-01,Providencia,Macul,871
2020-03-01,Providencia,Maipu,1136
2020-03-01,Providencia,Nunoa,3184
2020-03-01,Providencia,Pedro Aguirre Cerda,632
2020-03-01,Providencia,Penalolen,1445
2020-03-01,Providencia,Providencia,10564
2020-03-01,Providencia,Pudahuel,933
2020-03-01,Providencia,Puente Alto,2152
2020-03-01,Providencia,Quilicura,549
2020-03-01,Providencia,Quinta Normal,843
2020-03-01,Providencia,Recoleta,1198
2020-03-01,Providencia,Renca,304
2020-03-01,Providencia,San Bernardo,527
2020-03-01,Providencia,San Joaquin,477
2020-03-01,Providencia,San Miguel,1473
2020-03-01,Providencia,San Ramon,360
2020-03-01,Providencia,Santiago,12187
2020-03-01,Providencia,Vitacura,325
2020-03-01,Pudahuel,Cerrillos,117
2020-03-01,Pudahuel,Cerro Navia,867
2020-03-01,Pudahuel,Conchali,158
2020-03-01,Pudahuel,El Bosque,42
2020-03-01,Pudahuel,Estacion Central,2303
2020-03-01,Pudahuel,Huechuraba,36
2020-03-01,Pudahuel,Independencia,219
2020-03-01,Pudahuel,La Cisterna,261
2020-03-01,Pudahuel,La Florida,684
2020-03-01,Pudahuel,La Granja,30
2020-03-01,Pudahuel,La Pintana,48
2020-03-01,Pudahuel,La Reina,161
2020-03-01,Pudahuel,Las Condes,781
2020-03-01,Pudahuel,Lo Barnechea,72
2020-03-01,Pudahuel,Lo Espejo,59
2020-03-01,Pudahuel,Lo Prado,2752
2020-03-01,Pudahuel,Macul,171
2020-03-01,Pudahuel,Maipu,2205
2020-03-01,Pudahuel,Nunoa,503
2020-03-01,Pudahuel,Pedro Aguirre Cerda,95
2020-03-01,Pudahuel,Penalolen,140
2020-03-01,Pudahuel,Providencia,1344
2020-03-01,Pudahuel,Pudahuel,5989
2020-03-01,Pudahuel,Puente Alto,305
2020-03-01,Pudahuel,Quilicura,314
2020-03-01,Pudahuel,Quinta Normal,918
2020-03-01,Pudahuel,Recoleta,577
2020-03-01,Pudahuel,Renca,191
2020-03-01,Pudahuel,San Bernardo,126
2020-03-01,Pudahuel,San Joaquin,140
2020-03-01,Pudahuel,San Miguel,235
2020-03-01,Pudahuel,San Ramon,77
2020-03-01,Pudahuel,Santiago,5626
2020-03-01,Pudahuel,Vitacura,121
2020-03-01,Puente Alto,Cerrillos,171
2020-03-01,Puente Alto,Cerro Navia,111
2020-03-01,Puente Alto,Conchali,237
2020-03-01,Puente Alto,El Bosque,161
2020-03-01,Puente Alto,Estacion Central,1273
2020-03-01,Puente Alto,Huechuraba,115
2020-03-01,Puente Alto,Independencia,357
2020-03-01,Puente Alto,La Cisterna,767
2020-03-01,Puente Alto,La Florida,8799
2020-03-01,Puente Alto,La Granja,550
2020-03-01,Puente Alto,La Pintana,484
2020-03-01,Puente Alto,La Reina,1803
2020-03-01,Puente Alto,Las Condes,2513
2020-03-01,Puente Alto,Lo Barnechea,208
2020-03-01,Puente Alto,Lo Espejo,92
2020-03-01,Puente Alto,Lo Prado,621
2020-03-01,Puente Alto,Macul,898
2020-03-01,Puente Alto,Maipu,243
2020-03-01,Puente Alto,Nunoa,1763
2020-03-01,Puente Alto,Pedro Aguirre Cerda,246
2020-03-01,Puente Alto,Penalolen,1883
2020-03-01,Puente Alto,Providencia,3860
2020-03-01,Puente Alto,Pudahuel,347
2020-03-01,Puente Alto,Puente Alto,19158
2020-03-01,Puente Alto,Quilicura,260
2020-03-01,Puente Alto,Quinta Normal,223
2020-03-01,Puente Alto,Recoleta,655
2020-03-01,Puente Alto,Renca,64
2020-03-01,Puente Alto,San Bernardo,143
2020-03-01,Puente Alto,San Joaquin,678
2020-03-01,Puente Alto,San Miguel,570
2020-03-01,Puente Alto,San Ramon,267
2020-03-01,Puente Alto,Santiago,5325
2020-03-01,Puente Alto,Vitacura,216
2020-03-01,Quilicura,Cerrillos,76
2020-03-01,Quilicura,Cerro Navia,85
2020-03-01,Quilicura,Conchali,3200
2020-03-01,Quilicura,El Bosque,55
2020-03-01,Quilicura,Estacion Central,1038
2020-03-01,Quilicura,Huechuraba,365
2020-03-01,Quilicura,Independencia,1130
2020-03-01,Quilicura,La Cisterna,245
2020-03-01,Quilicura,La Florida,482
2020-03-01,Quilicura,La Granja,27
2020-03-01,Quilicura,La Pintana,40
2020-03-01,Quilicura,La Reina,307
2020-03-01,Quilicura,Las Condes,529
2020-03-01,Quilicura,Lo Barnechea,74
2020-03-01,Quilicura,Lo Espejo,61
2020-03-01,Quilicura,Lo Prado,376
2020-03-01,Quilicura,Macul,110
2020-03-01,Quilicura,Maipu,309
2020-03-01,Quilicura,Nunoa,644
2020-03-01,Quilicura,Pedro Aguirre Cerda,94
2020-03-01,Quilicura,Penalolen,198
2020-03-01,Quilicura,Providencia,1078
2020-03-01,Quilicura,Pudahuel,385
2020-03-01,Quilicura,Puente Alto,224
2020-03-01,Quilicura,Quilicura,7761
2020-03-01,Quilicura,Quinta Normal,162
2020-03-01,Quilicura,Recoleta,1112
2020-03-01,Quilicura,Renca,372
2020-03-01,Quilicura,San Bernardo,89
2020-03-01,Quilicura,San Joaquin,114
2020-03-01,Quilicura,San Miguel,308
2020-03-01,Quilicura,San Ramon,73
2020-03-01,Quilicura,Santiago,5175
2020-03-01,Quilicura,Vitacura,343
2020-03-01,Quinta Normal,Cerrillos,63
2020-03-01,Quinta Normal,Cerro Navia,1233
2020-03-01,Quinta Normal,Conchali,89
2020-03-01,Quinta Normal,El Bosque,34
2020-03-01,Quinta Normal,Estacion Central,801
2020-03-01,Quinta Normal,Huechuraba,51
2020-03-01,Quinta Normal,Independencia,155
2020-03-01,Quinta Normal,La Cisterna,172
2020-03-01,Quinta Normal,La Florida,499
2020-03-01,Quinta Normal,La Granja,14
2020-03-01,Quinta Normal,La Pintana,18
2020-03-01,Quinta Normal,La Reina,183
2020-03-01,Quinta Normal,Las Condes,703
2020-03-01,Quinta Normal,Lo Barnechea,66
2020-03-01,Quinta Normal,Lo Espejo,51
2020-03-01,Quinta Normal,Lo Prado,824
2020-03-01,Quinta Normal,Macul,131
2020-03-01,Quinta Normal,Maipu,346
2020-03-01,Quinta Normal,Nunoa,486
2020-03-01,Quinta Normal,Pedro Aguirre Cerda,90
2020-03-01,Quinta Normal,Penalolen,116
2020-03-01,Quinta Normal,Providencia,1054
2020-03-01,Quinta Normal,Pudahuel,845
2020-03-01,Quinta Normal,Puente Alto,194
2020-03-01,Quinta Normal,Quilicura,141
2020-03-01,Quinta Normal,Quinta Normal,1912
2020-03-01,Quinta Normal,Recoleta,407
2020-03-01,Quinta Normal,Renca,334
2020-03-01,Quinta Normal,San Bernardo,79
2020-03-01,Quinta Normal,San Joaquin,111
2020-03-01,Quinta Normal,San Miguel,242
2020-03-01,Quinta Normal,San Ramon,34
2020-03-01,Quinta Normal,Santiago,4866
2020-03-01,Quinta Normal,Vitacura,205
2020-03-01,Recoleta,Cerrillos,166
2020-03-01,Recoleta,Cerro Navia,133
2020-03-01,Recoleta,Conchali,1833
2020-03-01,Recoleta,El Bosque,130
2020-03-01,Recoleta,Estacion Central,2239
2020-03-01,Recoleta,Huechuraba,955
2020-03-01,Recoleta,Independencia,1553
2020-03-01,Recoleta,La Cisterna,1093
2020-03-01,Recoleta,La Florida,820
2020-03-01,Recoleta,La Granja,60
2020-03-01,Recoleta,La Pintana,102
2020-03-01,Recoleta,La Reina,272
2020-03-01,Recoleta,Las Condes,1067
2020-03-01,Recoleta,Lo Barnechea,103
2020-03-01,Recoleta,Lo Espejo,104
2020-03-01,Recoleta,Lo Prado,1008
2020-03-01,Recoleta,Macul,184
2020-03-01,Recoleta,Maipu,379
2020-03-01,Recoleta,Nunoa,780
2020-03-01,Recoleta,Pedro Aguirre Cerda,235
2020-03-01,Recoleta,Penalolen,282
2020-03-01,Recoleta,Providencia,1386
2020-03-01,Recoleta,Pudahuel,482
2020-03-01,Recoleta,Puente Alto,496
2020-03-01,Recoleta,Quilicura,1022
2020-03-01,Recoleta,Quinta Normal,397
2020-03-01,Recoleta,Recoleta,8831
2020-03-01,Recoleta,Renca,199
2020-03-01,Recoleta,San Bernardo,127
2020-03-01,Recoleta,San Joaquin,189
2020-03-01,Recoleta,San Miguel,861
2020-03-01,Recoleta,San Ramon,231
2020-03-01,Recoleta,Santiago,8290
2020-03-01,Recoleta,Vitacura,271
2020-03-01,Renca,Cerrillos,64
2020-03-01,Renca,Cerro Navia,184
2020-03-01,Renca,Conchali,211
2020-03-01,Renca,El Bosque,18
2020-03-01,Renca,Estacion Central,623
2020-03-01,Renca,Huechuraba,54
2020-03-01,Renca,Independencia,533
2020-03-01,Renca,La Cisterna,71
2020-03-01,Renca,La Florida,207
2020-03-01,Renca,La Granja,8
2020-03-01,Renca,La Pintana,33
2020-03-01,Renca,La Reina,82
2020-03-01,Renca,Las Condes,328
2020-03-01,Renca,Lo Barnechea,37
2020-03-01,Renca,Lo Espejo,38
2020-03-01,Renca,Lo Prado,112
2020-03-01,Renca,Macul,51
2020-03-01,Renca,Maipu,308
2020-03-01,Renca,Nunoa,194
2020-03-01,Renca,Pedro Aguirre Cerda,42
2020-03-01,Renca,Penalolen,64
2020-03-01,Renca,Providencia,654
2020-03-01,Renca,Pudahuel,583
2020-03-01,Renca,Puente Alto,97
2020-03-01,Renca,Quilicura,230
2020-03-01,Renca,Quinta Normal,318
2020-03-01,Renca,Recoleta,377
2020-03-01,Renca,Renca,3015
2020-03-01,Renca,San Bernardo,60
2020-03-01,Renca,San Joaquin,48
2020-03-01,Renca,San Miguel,111
2020-03-01,Renca,San Ramon,24
2020-03-01,Renca,Santiago,1965
2020-03-01,Renca,Vitacura,69
2020-03-01,San Bernardo,Cerrillos,91
2020-03-01,San Bernardo,Cerro Navia,58
2020-03-01,San Bernardo,Conchali,68
2020-03-01,San Bernardo,El Bosque,1211
2020-03-01,San Bernardo,Estacion Central,4136
2020-03-01,San Bernardo,Huechuraba,27
2020-03-01,San Bernardo,Independencia,128
2020-03-01,San Bernardo,La Cisterna,665
2020-03-01,San Bernardo,La Florida,431
2020-03-01,San Bernardo,La Granja,72
2020-03-01,San Bernardo,La Pintana,462
2020-03-01,San Bernardo,La Reina,150
2020-03-01,San Bernardo,Las Condes,431
2020-03-01,San Bernardo,Lo Barnechea,42
2020-03-01,San Bernardo,Lo Espejo,528
2020-03-01,San Bernardo,Lo Prado,153
2020-03-01,San Bernardo,Macul,89
2020-03-01,San Bernardo,Maipu,144
2020-03-01,San Bernardo,Nunoa,265
2020-03-01,San Bernardo,Pedro Aguirre Cerda,748
2020-03-01,San Bernardo,Penalolen,127
2020-03-01,San Bernardo,Providencia,711
2020-03-01,San Bernardo,Pudahuel,88
2020-03-01,San Bernardo,Puente Alto,174
2020-03-01,San Bernardo,Quilicura,76
2020-03-01,San Bernardo,Quinta Normal,54
2020-03-01,San Bernardo,Recoleta,205
2020-03-01,San Bernardo,Renca,34
2020-03-01,San Bernardo,San Bernardo,8902
2020-03-01,San Bernardo,San Joaquin,68
2020-03-01,San Bernardo,San Miguel,262
2020-03-01,San Bernardo,San Ramon,133
2020-03-01,San Bernardo,Santiago,1749
2020-03-01,San Bernardo,Vitacura,60
2020-03-01,San Joaquin,Cerrillos,102
2020-03-01,San Joaquin,Cerro Navia,34
2020-03-01,San Joaquin,Conchali,71
2020-03-01,San Joaquin,El Bosque,31
2020-03-01,San Joaquin,Estacion Central,359
2020-03-01,San Joaquin,Huechuraba,21
2020-03-01,San Joaquin,Independencia,121
2020-03-01,San Joaquin,La Cisterna,130
2020-03-01,San Joaquin,La Florida,1829
2020-03-01,San Joaquin,La Granja,51
2020-03-01,San Joaquin,La Pintana,22
2020-03-01,San Joaquin,La Reina,146
2020-03-01,San Joaquin,Las Condes,411
2020-03-01,San Joaquin,Lo Barnechea,40
2020-03-01,San Joaquin,Lo Espejo,72
2020-03-01,San Joaquin,Lo Prado,153
2020-03-01,San Joaquin,Macul,414
2020-03-01,San Joaquin,Maipu,151
2020-03-01,San Joaquin,Nunoa,383
2020-03-01,San Joaquin,Pedro Aguirre Cerda,160
2020-03-01,San Joaquin,Penalolen,118
2020-03-01,San Joaquin,Providencia,679
2020-03-01,San Joaquin,Pudahuel,129
2020-03-01,San Joaquin,Puente Alto,414
2020-03-01,San Joaquin,Quilicura,89
2020-03-01,San Joaquin,Quinta Normal,81
2020-03-01,San Joaquin,Recoleta,237
2020-03-01,San Joaquin,Renca,26
2020-03-01,San Joaquin,San Bernardo,57
2020-03-01,San Joaquin,San Joaquin,1071
2020-03-01,San Joaquin,San Miguel,546
2020-03-01,San Joaquin,San Ramon,49
2020-03-01,San Joaquin,Santiago,2150
2020-03-01,San Joaquin,Vitacura,35
2020-03-01,San Miguel,Cerrillos,219
2020-03-01,San Miguel,Cerro Navia,35
2020-03-01,San Miguel,Conchali,166
2020-03-01,San Miguel,El Bosque,233
2020-03-01,San Miguel,Estacion Central,1229
2020-03-01,San Miguel,Huechuraba,45
2020-03-01,San Miguel,Independencia,261
2020-03-01,San Miguel,La Cisterna,1833
2020-03-01,San Miguel,La Florida,862
2020-03-01,San Miguel,La Granja,92
2020-03-01,San Miguel,La Pintana,160
2020-03-01,San Miguel,La Reina,246
2020-03-01,San Miguel,Las Condes,956
2020-03-01,San Miguel,Lo Barnechea,54
2020-03-01,San Miguel,Lo Espejo,266
2020-03-01,San Miguel,Lo Prado,438
2020-03-01,San Miguel,Macul,203
2020-03-01,San Miguel,Maipu,270
2020-03-01,San Miguel,Nunoa,637
2020-03-01,San Miguel,Pedro Aguirre Cerda,696
2020-03-01,San Miguel,Penalolen,179
2020-03-01,San Miguel,Providencia,1506
2020-03-01,San Miguel,Pudahuel,160
2020-03-01,San Miguel,Puente Alto,440
2020-03-01,San Miguel,Quilicura,185
2020-03-01,San Miguel,Quinta Normal,185
2020-03-01,San Miguel,Recoleta,844
2020-03-01,San Miguel,Renca,48
2020-03-01,San Miguel,San Bernardo,200
2020-03-01,San Miguel,San Joaquin,363
2020-03-01,San Miguel,San Miguel,4443
2020-03-01,San Miguel,San Ramon,404
2020-03-01,San Miguel,Santiago,5815
2020-03-01,San Miguel,Vitacura,60
2020-03-01,San Ramon,Cerrillos,42
2020-03-01,San Ramon,Cerro Navia,17
2020-03-01,San Ramon,Conchali,47
2020-03-01,San Ramon,El Bosque,103
2020-03-01,San Ramon,Estacion Central,430
2020-03-01,San Ramon,Huechuraba,7
2020-03-01,San Ramon,Independencia,50
2020-03-01,San Ramon,La Cisterna,1169
2020-03-01,San Ramon,La Florida,1672
2020-03-01,San Ramon,La Granja,327
2020-03-01,San Ramon,La Pintana,368
2020-03-01,San Ramon,La Reina,124
2020-03-01,San Ramon,Las Condes,284
2020-03-01,San Ramon,Lo Barnechea,19
2020-03-01,San Ramon,Lo Espejo,34
2020-03-01,San Ramon,Lo Prado,106
2020-03-01,San Ramon,Macul,43
2020-03-01,San Ramon,Maipu,78
2020-03-01,San Ramon,Nunoa,201
2020-03-01,San Ramon,Pedro Aguirre Cerda,79
2020-03-01,San Ramon,Penalolen,169
2020-03-01,San Ramon,Providencia,450
2020-03-01,San Ramon,Pudahuel,67
2020-03-01,San Ramon,Puente Alto,363
2020-03-01,San Ramon,Quilicura,51
2020-03-01,San Ramon,Quinta Normal,35
2020-03-01,San Ramon,Recoleta,210
2020-03-01,San Ramon,Renca,13
2020-03-01,San Ramon,San Bernardo,65
2020-03-01,San Ramon,San Joaquin,48
2020-03-01,San Ramon,San Miguel,305
2020-03-01,San Ramon,San Ramon,1064
2020-03-01,San Ramon,Santiago,1131
2020-03-01,San Ramon,Vitacura,25
2020-03-01,Santiago,Cerrillos,1448
2020-03-01,Santiago,Cerro Navia,2366
2020-03-01,Santiago,Conchali,2759
2020-03-01,Santiago,El Bosque,686
2020-03-01,Santiago,Estacion Central,12108
2020-03-01,Santiago,Huechuraba,367
2020-03-01,Santiago,Independencia,3397
2020-03-01,Santiago,La Cisterna,4451
2020-03-01,Santiago,La Florida,6393
2020-03-01,Santiago,La Granja,346
2020-03-01,Santiago,La Pintana,573
2020-03-01,Santiago,La Reina,2932
2020-03-01,Santiago,Las Condes,8529
2020-03-01,Santiago,Lo Barnechea,861
2020-03-01,Santiago,Lo Espejo,817
2020-03-01,Santiago,Lo Prado,6103
2020-03-01,Santiago,Macul,1600
2020-03-01,Santiago,Maipu,3842
2020-03-01,Santiago,Nunoa,8167
2020-03-01,Santiago,Pedro Aguirre Cerda,2057
2020-03-01,Santiago,Penalolen,2483
2020-03-01,Santiago,Providencia,12854
2020-03-01,Santiago,Pudahuel,4084
2020-03-01,Santiago,Puente Alto,3398
2020-03-01,Santiago,Quilicura,3319
2020-03-01,Santiago,Quinta Normal,4318
2020-03-01,Santiago,Recoleta,6807
2020-03-01,Santiago,Renca,945
2020-03-01,Santiago,San Bernardo,1328
2020-03-01,Santiago,San Joaquin,1604
2020-03-01,Santiago,San Miguel,5697
2020-03-01,Santiago,San Ramon,1161
2020-03-01,Santiago,Santiago,47528
2020-03-01,Santiago,Vitacura,909
2020-03-01,Vitacura,Cerrillos,49
2020-03-01,Vitacura,Cerro Navia,166
2020-03-01,Vitacura,Conchali,116
2020-03-01,Vitacura,El Bosque,38
2020-03-01,Vitacura,Estacion Central,506
2020-03-01,Vitacura,Huechuraba,192
2020-03-01,Vitacura,Independencia,182
2020-03-01,Vitacura,La Cisterna,116
2020-03-01,Vitacura,La Florida,311
2020-03-01,Vitacura,La Granja,35
2020-03-01,Vitacura,La Pintana,99
2020-03-01,Vitacura,La Reina,78
2020-03-01,Vitacura,Las Condes,980
2020-03-01,Vitacura,Lo Barnechea,102
2020-03-01,Vitacura,Lo Espejo,33
2020-03-01,Vitacura,Lo Prado,312
2020-03-01,Vitacura,Macul,110
2020-03-01,Vitacura,Maipu,204
2020-03-01,Vitacura,Nunoa,277
2020-03-01,Vitacura,Pedro Aguirre Cerda,74
2020-03-01,Vitacura,Penalolen,197
2020-03-01,Vitacura,Providencia,570
2020-03-01,Vitacura,Pudahuel,136
2020-03-01,Vitacura,Puente Alto,289
2020-03-01,Vitacura,Quilicura,341
2020-03-01,Vitacura,Quinta Normal,224
2020-03-01,Vitacura,Recoleta,272
2020-03-01,Vitacura,Renca,64
2020-03-01,Vitacura,San Bernardo,78
2020-03-01,Vitacura,San Joaquin,56
2020-03-01,Vitacura,San Miguel,142
2020-03-01,Vitacura,San Ramon,80
2020-03-01,Vitacura,Santiago,1753
2020-03-01,Vitacura,Vitacura,555
2020-03-02,Cerrillos,Cerrillos,4351
2020-03-02,Cerrillos,Cerro Navia,99
2020-03-02,Cerrillos,Conchali,139
2020-03-02,Cerrillos,El Bosque,151
2020-03-02,Cerrillos,Estacion Central,2449
2020-03-02,Cerrillos,Huechuraba,107
2020-03-02,Cerrillos,Independencia,271
2020-03-02,Cerrillos,La Cisterna,554
2020-03-02,Cerrillos,La Florida,565
2020-03-02,Cerrillos,La Granja,43
2020-03-02,Cerrillos,La Pintana,70
2020-03-02,Cerrillos,La Reina,347
2020-03-02,Cerrillos,Las Condes,2430
2020-03-02,Cerrillos,Lo Barnechea,111
2020-03-02,Cerrillos,Lo Espejo,691
2020-03-02,Cerrillos,Lo Prado,197
2020-03-02,Cerrillos,Macul,345
2020-03-02,Cerrillos,Maipu,4794
2020-03-02,Cerrillos,Nunoa,1883
2020-03-02,Cerrillos,Pedro Aguirre Cerda,526
2020-03-02,Cerrillos,Penalolen,216
2020-03-02,Cerrillos,Providencia,4241
2020-03-02,Cerrillos,Pudahuel,225
2020-03-02,Cerrillos,Puente Alto,339
2020-03-02,Cerrillos,Quilicura,222
2020-03-02,Cerrillos,Quinta Normal,226
2020-03-02,Cerrillos,Recoleta,675
2020-03-02,Cerrillos,Renca,126
2020-03-02,Cerrillos,San Bernardo,328
2020-03-02,Cerrillos,San Joaquin,329
2020-03-02,Cerrillos,San Miguel,713
2020-03-02,Cerrillos,San Ramon,112
2020-03-02,Cerrillos,Santiago,5539
2020-03-02,Cerrillos,Vitacura,161
2020-03-02,Cerro Navia,Cerrillos,81
2020-03-02,Cerro Navia,Cerro Navia,4064
2020-03-02,Cerro Navia,Conchali,150
2020-03-02,Cerro Navia,El Bosque,81
2020-03-02,Cerro Navia,Estacion Central,1344
2020-03-02,Cerro Navia,Huechuraba,124
2020-03-02,Cerro Navia,Independencia,249
2020-03-02,Cerro Navia,La Cisterna,257
2020-03-02,Cerro Navia,La Florida,531
2020-03-02,Cerro Navia,La Granja,14
2020-03-02,Cerro Navia,La Pintana,26
2020-03-02,Cerro Navia,La Reina,334
2020-03-02,Cerro Navia,Las Condes,2330
2020-03-02,Cerro Navia,Lo Barnechea,304
2020-03-02,Cerro Navia,Lo Espejo,63
2020-03-02,Cerro Navia,Lo Prado,1312
2020-03-02,Cerro Navia,Macul,193
2020-03-02,Cerro Navia,Maipu,743
2020-03-02,Cerro Navia,Nunoa,1160
2020-03-02,Cerro Navia,Pedro Aguirre Cerda,46
2020-03-02,Cerro Navia,Penalolen,156
2020-03-02,Cerro Navia,Providencia,3105
2020-03-02,Cerro Navia,Pudahuel,2749
2020-03-02,Cerro Navia,Puente Alto,173
2020-03-02,Cerro Navia,Quilicura,259
2020-03-02,Cerro Navia,Quinta Normal,2700
2020-03-02,Cerro Navia,Recoleta,557
2020-03-02,Cerro Navia,Renca,451
2020-03-02,Cerro Navia,San Bernardo,116
2020-03-02,Cerro Navia,San Joaquin,241
2020-03-02,Cerro Navia,San Miguel,375
2020-03-02,Cerro Navia,San Ramon,69
2020-03-02,Cerro Navia,Santiago,8623
2020-03-02,Cerro Navia,Vitacura,642
2020-03-02,Conchali,Cerrillos,163
2020-03-02,Conchali,Cerro Navia,157
2020-03-02,Conchali,Conchali,7852
2020-03-02,Conchali,El Bosque,71
2020-03-02,Conchali,Estacion Central,1158
2020-03-02,Conchali,Huechuraba,1650
2020-03-02,Conchali,Independencia,3431
2020-03-02,Conchali,La Cisterna,521
2020-03-02,Conchali,La Florida,596
2020-03-02,Conchali,La Granja,39
2020-03-02,Conchali,La Pintana,68
2020-03-02,Conchali,La Reina,522
2020-03-02,Conchali,Las Condes,2206
2020-03-02,Conchali,Lo Barnechea,221
2020-03-02,Conchali,Lo Espejo,43
